FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
reload.c,earlyclobber_operand_p-0,set(['7']),set(['7']),set([]),set([]),subset
reload.c,earlyclobber_operand_p-1,set(['7']),set(['7']),set([]),set([]),subset
reload.c,combine_reloads-2,"set(['1', '6'])","set(['1', '6'])",set([]),set([]),subset
reload.c,find_reloads_address_1-10,set(['3']),set(['3']),set([]),set([]),subset
reload.c,find_reloads-30,"set(['57', '955', '113'])",set(['113']),"set(['57', '955'])",set([]),subset
reload.c,push_reload-8,"set(['331', '292', '334'])",set(['292']),"set(['334', '331'])",set([]),subset
reload.c,push_reload-9,"set(['334', '331', '293'])",set(['293']),"set(['334', '331'])",set([]),subset
reload.c,push_reload-21,"set(['121', '119'])","set(['121', '119'])",set([]),set([]),subset
reload.c,push_reload-20,"set(['66', '67'])",set(['66']),set(['67']),set([]),subset
reload.c,find_valid_class-0,"set(['1', '24'])",set(['24']),set(['1']),set([]),subset
reload.c,find_valid_class-1,"set(['1', '3', '12', '13'])","set(['3', '12', '13'])",set(['1']),set([]),subset
reload.c,find_valid_class-6,"set(['1', '3'])",set(['3']),set(['1']),set([]),subset
reload.c,find_valid_class-7,"set(['1', '24', '23'])","set(['1', '24', '23'])",set([]),set([]),subset
reload.c,find_valid_class-4,"set(['1', '24', '23'])","set(['1', '24', '23'])",set([]),set([]),subset
reload.c,find_valid_class-5,set(['1']),set(['1']),set([]),set([]),subset
reload.c,find_reloads_address_1-11,"set(['13', '249', '14'])","set(['13', '14'])",set(['249']),set([]),subset
reload.c,find_reloads_address-2,"set(['131', '154', '97'])","set(['131', '154'])",set(['97']),set([]),subset
reload.c,find_reloads_address-3,"set(['154', '57', '37', '43', '131', '129', '97'])","set(['154', '57', '37', '43', '131', '129', '97'])",set([]),set([]),subset
reload.c,find_reloads_address-0,"set(['131', '154', '97'])",set(['154']),"set(['131', '97'])",set([]),subset
reload.c,find_reloads_address-1,"set(['146', '154'])",set(['146']),set(['154']),set([]),subset
reload.c,find_reloads_address-6,"set(['57', '154'])","set(['57', '154'])",set([]),set([]),subset
reload.c,find_reloads_address-4,"set(['151', '152', '154', '57', '72', '71', '91', '90'])","set(['151', '152', '154', '57', '72', '71', '91', '90'])",set([]),set([]),subset
reload.c,find_reloads_address-5,"set(['154', '97'])",set(['97']),set(['154']),set([]),subset
reload.c,find_reloads-33,"set(['955', '472', '122', '123', '494', '502', '529', '501'])","set(['472', '494'])","set(['955', '122', '123', '502', '529', '501'])",set([]),subset
reload.c,subst_reg_equivs-2,"set(['26', '20'])",set(['20']),set(['26']),set([]),subset
reload.c,subst_indexed_address-4,"set(['25', '26', '32'])","set(['25', '26', '32'])",set([]),set([]),subset
reload.c,subst_indexed_address-5,"set(['20', '14', '17', '19', '32', '21'])","set(['19', '32', '17'])","set(['20', '14', '21'])",set([]),subset
reload.c,subst_indexed_address-6,"set(['11', '32', '20', '21', '6'])","set(['11', '32', '20', '21'])",set(['6']),set([]),subset
reload.c,subst_indexed_address-0,set(['32']),set(['32']),set([]),set([]),subset
reload.c,subst_indexed_address-1,set(['32']),set(['32']),set([]),set([]),subset
reload.c,subst_indexed_address-2,"set(['25', '26', '20', '21', '19', '32', '30'])","set(['25', '26', '20', '21', '19', '32', '30'])",set([]),set([]),subset
reload.c,subst_indexed_address-3,"set(['25', '26', '20', '21', '19', '32', '28'])","set(['25', '26', '20', '21', '19', '32', '28'])",set([]),set([]),subset
reload.c,find_reusable_reload-0,set(['129']),set(['129']),set([]),set([]),subset
reload.c,find_reusable_reload-1,set(['129']),set(['129']),set([]),set([]),subset
reload.c,find_reusable_reload-2,"set(['129', '3', '72'])","set(['129', '3', '72'])",set([]),set([]),subset
reload.c,find_reloads-43,"set(['155', '955', '131', '122', '123', '328', '502', '529'])","set(['328', '155'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_reloads-44,"set(['155', '955', '131', '122', '123', '328', '502', '529'])",set(['328']),"set(['155', '955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_reloads-45,"set(['955', '122', '123', '494', '493', '502', '529', '501'])","set(['494', '493'])","set(['955', '122', '123', '502', '529', '501'])",set([]),subset
reload.c,find_reloads-46,"set(['955', '131', '122', '123', '136', '135', '502', '529'])","set(['136', '135'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_equiv_reg-3,"set(['308', '310', '311', '303', '304', '262', '350', '174', '256', '349'])",set(['262']),"set(['308', '303', '311', '310', '304', '350', '174', '256', '349'])",set([]),subset
reload.c,find_reloads-48,"set(['150', '142', '141', '955', '131', '122', '123', '136', '155', '328', '502', '529'])","set(['150', '155', '141', '136', '142', '328'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_reloads-49,"set(['155', '955', '131', '122', '123', '328', '502', '529'])","set(['328', '155'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,copy_replacements_1-0,"set(['1', '7', '6'])","set(['7', '6'])",set(['1']),set([]),subset
reload.c,find_equiv_reg-0,"set(['153', '155', '157', '311', '310', '314', '252', '235', '251', '256', '171', '174', '346', '340', '341', '343', '329', '348', '284', '308', '200', '202', '300', '301', '303', '304', '169', '164', '166', '15', '33', '32', '31', '349', '350'])","set(['153', '155', '157', '311', '310', '314', '252', '235', '251', '256', '171', '174', '346', '340', '341', '343', '329', '348', '284', '308', '200', '202', '300', '301', '303', '304', '169', '164', '166', '15', '349', '350'])","set(['33', '32', '31'])",set([]),subset
reload.c,push_reload-14,set(['62']),set(['62']),set([]),set([]),subset
reload.c,push_reload-15,set(['94']),set(['94']),set([]),set([]),subset
reload.c,push_reload-16,"set(['194', '266', '334'])","set(['194', '266', '334'])",set([]),set([]),subset
reload.c,push_reload-17,"set(['334', '197', '266'])","set(['334', '197', '266'])",set([]),set([]),subset
reload.c,push_reload-10,"set(['235', '236', '334', '266', '244'])","set(['235', '236'])","set(['334', '266', '244'])",set([]),subset
reload.c,push_reload-11,"set(['334', '175', '186', '266'])","set(['334', '175', '266'])",set(['186']),set([]),subset
reload.c,push_reload-12,set(['105']),set(['105']),set([]),set([]),subset
reload.c,push_reload-13,"set(['97', '67'])","set(['97', '67'])",set([]),set([]),subset
reload.c,find_equiv_reg-6,"set(['174', '311', '349', '350', '252', '251', '222'])",set(['222']),"set(['251', '311', '350', '252', '174', '349'])",set([]),subset
reload.c,push_reload-18,"set(['334', '331', '330', '326', '184', '186', '328', '293'])","set(['334', '331', '330', '326', '184', '328', '293'])",set(['186']),set([]),subset
reload.c,push_reload-19,"set(['186', '174', '168', '334'])","set(['174', '168'])","set(['334', '186'])",set([]),subset
reload.c,find_equiv_reg-7,"set(['350', '311', '174', '213', '349'])",set(['213']),"set(['311', '174', '349', '350'])",set([]),subset
reload.c,subst_reloads-0,"set(['1', '24', '12'])","set(['24', '12'])",set(['1']),set([]),subset
reload.c,find_equiv_reg-4,"set(['308', '311', '310', '259', '350', '174', '256', '349'])",set(['259']),"set(['308', '311', '310', '350', '174', '256', '349'])",set([]),subset
reload.c,find_equiv_reg-19,"set(['33', '32', '31', '30', '29', '120', '350'])","set(['33', '32', '31', '30', '29', '120', '350'])",set([]),set([]),subset
reload.c,regno_clobbered_p-1,"set(['37', '15', '36'])",set(['15']),"set(['37', '36'])",set([]),subset
reload.c,regno_clobbered_p-0,"set(['24', '26', '15', '30', '37', '36', '34'])","set(['24', '26', '30', '37'])","set(['15', '36', '34'])",set([]),subset
reload.c,find_equiv_reg-5,"set(['311', '310', '350', '174', '256', '349'])",set(['256']),"set(['174', '311', '310', '349', '350'])",set([]),subset
reload.c,find_reloads-35,"set(['155', '382', '383', '209', '955', '190', '364', '529', '345', '122', '123', '341', '185', '131', '328', '502', '363'])","set(['155', '382', '209', '190', '364', '345', '131', '383', '341', '185', '328', '502', '363'])","set(['122', '123', '955', '529'])",set([]),subset
reload.c,hard_reg_set_here_p-1,"set(['25', '26', '27', '28', '17'])",set(['17']),"set(['25', '26', '27', '28'])",set([]),subset
reload.c,hard_reg_set_here_p-0,"set(['10', '13', '12', '25', '23', '28', '26', '27'])","set(['26', '27', '28'])","set(['10', '13', '12', '23', '25'])",set([]),subset
reload.c,hard_reg_set_here_p-3,"set(['3', '27', '28', '26'])",set(['3']),"set(['26', '27', '28'])",set([]),subset
reload.c,hard_reg_set_here_p-2,"set(['10', '13', '12', '25', '23', '28', '26', '27'])","set(['10', '13', '27', '23', '28', '26'])","set(['25', '12'])",set([]),subset
reload.c,dup_replacements-0,set(['1']),set(['1']),set([]),set([]),subset
reload.c,find_reloads_subreg_address-3,"set(['39', '58', '55', '57', '41', '60', '61', '62'])","set(['55', '39', '58', '62'])","set(['60', '61', '57', '41'])",set([]),subset
reload.c,find_reloads_subreg_address-0,"set(['39', '58', '55', '57', '41', '60', '61', '62'])","set(['39', '62'])","set(['58', '55', '57', '41', '60', '61'])",set([]),subset
reload.c,refers_to_mem_for_reload_p-0,set(['15']),set(['15']),set([]),set([]),subset
reload.c,find_reloads-47,"set(['142', '955', '131', '122', '123', '136', '502', '529'])","set(['142', '136'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,push_reload-2,set(['62']),set(['62']),set([]),set([]),subset
reload.c,push_reload-3,set(['94']),set(['94']),set([]),set([]),subset
reload.c,push_reload-0,"set(['334', '186', '184'])",set(['334']),"set(['186', '184'])",set([]),subset
reload.c,push_reload-1,"set(['31', '30', '94', '117'])","set(['31', '30', '94', '117'])",set([]),set([]),subset
reload.c,push_reload-6,"set(['334', '186', '6', '174', '173', '94'])","set(['334', '186', '6', '174', '173', '94'])",set([]),set([]),subset
reload.c,push_reload-7,"set(['334', '331', '330', '315', '328', '293'])",set(['315']),"set(['334', '328', '331', '330', '293'])",set([]),subset
reload.c,push_reload-4,"set(['164', '144', '145', '125', '154'])","set(['164', '144', '145', '125', '154'])",set([]),set([]),subset
reload.c,push_reload-5,"set(['334', '62', '3', '186', '174', '171'])","set(['334', '62', '3', '186', '174', '171'])",set([]),set([]),subset
reload.c,get_secondary_mem-1,set(['25']),set(['25']),set([]),set([]),subset
reload.c,get_secondary_mem-0,set(['25']),set(['25']),set([]),set([]),subset
reload.c,get_secondary_mem-3,"set(['25', '22'])","set(['25', '22'])",set([]),set([]),subset
reload.c,get_secondary_mem-2,{},{},set([]),set([]),subset
reload.c,can_reload_into-1,set(['7']),set(['7']),set([]),set([]),subset
reload.c,can_reload_into-0,set(['7']),set(['7']),set([]),set([]),subset
reload.c,can_reload_into-2,"set(['7', '6'])","set(['7', '6'])",set([]),set([]),subset
reload.c,find_equiv_reg-10,"set(['59', '108', '34', '77', '62', '109', '111', '72', '66', '350', '69', '86', '97'])","set(['59', '108', '77', '62', '109', '72', '66', '69', '86', '97'])","set(['350', '111', '34'])",set([]),subset
reload.c,find_equiv_reg-11,"set(['350', '109', '111', '34'])",{},"set(['34', '109', '111', '350'])",set([]),subset
reload.c,find_equiv_reg-12,"set(['350', '109', '111', '34'])",{},"set(['34', '109', '111', '350'])",set([]),subset
reload.c,find_equiv_reg-13,"set(['34', '210', '314', '346', '111', '350', '174', '348', '349'])","set(['210', '314', '346', '350', '174', '348', '349'])","set(['111', '34'])",set([]),subset
reload.c,find_equiv_reg-14,"set(['33', '32', '350'])","set(['33', '32', '350'])",set([]),set([]),subset
reload.c,find_equiv_reg-15,"set(['59', '108', '34', '77', '62', '109', '111', '72', '66', '350', '69', '86', '97'])","set(['59', '108', '77', '62', '109', '72', '66', '69', '86', '97'])","set(['350', '111', '34'])",set([]),subset
reload.c,find_equiv_reg-16,"set(['33', '32', '31', '15', '350'])","set(['33', '32', '31', '15', '350'])",set([]),set([]),subset
reload.c,find_equiv_reg-17,"set(['33', '32', '31', '30', '29', '350'])","set(['33', '32', '31', '30', '29', '350'])",set([]),set([]),subset
reload.c,find_equiv_reg-18,"set(['173', '350'])","set(['173', '350'])",set([]),set([]),subset
reload.c,push_secondary_reload-10,"set(['127', '34'])","set(['127', '34'])",set([]),set([]),subset
reload.c,form_sum-3,"set(['30', '28', '14'])","set(['30', '28', '14'])",set([]),set([]),subset
reload.c,form_sum-2,"set(['26', '30', '14'])","set(['26', '30', '14'])",set([]),set([]),subset
reload.c,form_sum-1,set(['30']),set(['30']),set([]),set([]),subset
reload.c,form_sum-0,set(['30']),set(['30']),set([]),set([]),subset
reload.c,find_reloads_address_1-9,"set(['206', '218', '121', '123', '239', '242', '128', '90', '237', '249', '240'])","set(['206', '218', '121', '239', '128', '90', '237', '249'])","set(['123', '240', '242'])",set([]),subset
reload.c,find_inc_amount-3,"set(['19', '44', '21', '22'])","set(['44', '22'])","set(['19', '21'])",set([]),subset
reload.c,find_reloads-53,"set(['155', '198', '209', '197', '955', '131', '122', '123', '328', '502', '529'])","set(['197', '198'])","set(['155', '209', '955', '122', '131', '123', '328', '502', '529'])",set([]),subset
reload.c,find_reloads-27,"set(['25', '27', '955', '53'])","set(['27', '53'])","set(['25', '955'])",set([]),subset
reload.c,operands_match_p-4,"set(['19', '18', '29', '78'])","set(['19', '18'])","set(['29', '78'])",set([]),subset
reload.c,operands_match_p-5,"set(['19', '74', '29', '48', '78'])","set(['19', '74', '48', '78'])",set(['29']),set([]),subset
reload.c,operands_match_p-6,"set(['48', '64', '60', '74', '73', '69', '78'])","set(['48', '64', '60', '74', '73', '69', '78'])",set([]),set([]),subset
reload.c,operands_match_p-0,"set(['19', '74', '29', '48', '78'])","set(['74', '48', '78'])","set(['19', '29'])",set([]),subset
reload.c,operands_match_p-1,"set(['73', '74', '64', '48', '78'])",set(['64']),"set(['74', '73', '48', '78'])",set([]),subset
reload.c,operands_match_p-2,"set(['73', '74', '64', '48', '78'])","set(['73', '74', '64'])","set(['48', '78'])",set([]),subset
reload.c,operands_match_p-3,"set(['19', '13', '29', '48', '78'])","set(['19', '13', '48', '78'])",set(['29']),set([]),subset
reload.c,find_reloads-36,"set(['155', '383', '381', '382', '955', '131', '404', '529', '378', '122', '123', '406', '368', '371', '328', '372', '502', '405'])","set(['155', '381', '382', '404', '378', '131', '383', '406', '368', '371', '328', '372', '502', '405'])","set(['122', '123', '955', '529'])",set([]),subset
reload.c,find_inc_amount-1,"set(['31', '44', '22', '41'])",set(['31']),"set(['44', '22', '41'])",set([]),subset
reload.c,find_reloads-34,"set(['458', '459', '155', '451', '455', '131', '123', '955', '188', '422', '502', '529', '409', '209', '208', '447', '382', '383', '328', '122', '354', '353'])","set(['458', '459', '155', '383', '209', '208', '447', '382', '455', '131', '354', '353', '451', '188', '422', '502', '328', '409'])","set(['122', '123', '955', '529'])",set([]),subset
reload.c,find_inc_amount-0,"set(['39', '27', '21', '22', '19', '31', '29', '35', '41', '44'])","set(['39', '27', '22', '19', '31', '29', '35', '41', '44'])",set(['21']),set([]),subset
reload.c,find_reloads_address_1-4,"set(['165', '166', '249'])","set(['165', '166'])",set(['249']),set([]),subset
reload.c,find_equiv_reg-2,"set(['308', '310', '300', '301', '311', '303', '304', '271', '350', '174', '256', '349'])",set(['271']),"set(['308', '303', '300', '301', '311', '310', '304', '350', '174', '256', '349'])",set([]),subset
reload.c,find_reloads_address_1-6,"set(['146', '249'])",set(['146']),set(['249']),set([]),subset
reload.c,find_reloads_address_1-7,"set(['128', '121', '123', '249'])",set(['128']),"set(['121', '123', '249'])",set([]),subset
reload.c,find_reloads-24,"set(['739', '748', '57', '955', '113'])","set(['739', '748', '57', '955', '113'])",set([]),set([]),subset
reload.c,find_reloads_address_1-1,"set(['249', '243'])",set(['243']),set(['249']),set([]),subset
reload.c,find_reloads_address_1-2,"set(['195', '249', '206'])","set(['195', '206'])",set(['249']),set([]),subset
reload.c,find_reloads-26,"set(['25', '27', '955', '53'])","set(['27', '53'])","set(['25', '955'])",set([]),subset
reload.c,regno_ok_for_base_p-0,set(['3']),set(['3']),set([]),set([]),subset
reload.c,reload_adjust_reg_for_mode-1,set(['3']),set(['3']),set([]),set([]),subset
reload.c,find_reloads-51,"set(['155', '955', '131', '122', '123', '328', '502', '529'])","set(['328', '155'])","set(['955', '122', '131', '123', '502', '529'])",set([]),subset
reload.c,find_reloads_address_1-14,"set(['9', '249'])",set(['9']),set(['249']),set([]),subset
reload.c,subst_reg_equivs-0,"set(['9', '11', '26', '12'])","set(['26', '12'])","set(['9', '11'])",set([]),subset
reload.c,find_equiv_reg-8,"set(['350', '174', '34'])","set(['350', '174', '34'])",set([]),set([]),subset
reload.c,find_equiv_reg-9,"set(['34', '108', '109', '111', '350', '86', '97'])","set(['108', '109', '86', '97'])","set(['350', '111', '34'])",set([]),subset
reload.c,push_secondary_reload-9,"set(['127', '34'])","set(['127', '34'])",set([]),set([]),subset
reload.c,push_secondary_reload-8,{},{},set([]),set([]),subset
reload.c,push_secondary_reload-5,"set(['103', '127', '126', '41'])","set(['103', '126', '41'])",set(['127']),set([]),subset
reload.c,push_secondary_reload-4,"set(['18', '127'])","set(['18', '127'])",set([]),set([]),subset
reload.c,push_secondary_reload-7,set(['6']),set(['6']),set([]),set([]),subset
reload.c,push_secondary_reload-6,set(['9']),set(['9']),set([]),set([]),subset
reload.c,push_secondary_reload-1,set(['127']),set(['127']),set([]),set([]),subset
reload.c,push_secondary_reload-0,set(['127']),set(['127']),set([]),set([]),subset
reload.c,push_secondary_reload-3,"set(['127', '30', '34'])",set(['30']),"set(['34', '127'])",set([]),subset
reload.c,push_secondary_reload-2,"set(['9', '13'])","set(['9', '13'])",set([]),set([]),subset
reload.c,copy_replacements_1-1,"set(['1', '10', '19', '15', '18'])","set(['1', '10', '19', '15', '18'])",set([]),set([]),subset
